imagedir,image,mos_quality,prompt,prompt2,new_prompt
C:/D/VQA/IC/images/transport_c80c6332-86884fec.jpg,transport_c80c6332-86884fec.jpg,0.588235319,a view of a city street from inside a car,a view of a city street from the driver's seat of a car,a view of a city street from the driver's seat of a car
C:/D/VQA/IC/images/transport_c863c0b3-b53e2a37.jpg,transport_c863c0b3-b53e2a37.jpg,0.573529422,a car is parked on the side of a street,a silver car is parked on the side of the road next to other cars and buildings,a silver car is parked on the side of the road next to other cars and buildings
C:/D/VQA/IC/images/transport_c8add6c2-00000000.jpg,transport_c8add6c2-00000000.jpg,0.470588237,a white van driving down a city street,A car drives down an empty street with cars parked on both sides and buildings in the background. There are no people or pedestrians to be seen along the entire length,A car drives down an empty street with cars parked on both sides and buildings in the background. There are no people or pedestrians to be seen along the entire length
C:/D/VQA/IC/images/transport_ca1ff433-657cedef.jpg,transport_ca1ff433-657cedef.jpg,0.470588237,a group of cars driving down a city street,On a sunny day at about 4:00 p.m. during rush hour traffic is moving slowly as people are trying to get home from work or pick up,On a sunny day at about 4:00 p.m. during rush hour traffic is moving slowly as people are trying to get home from work or pick up
C:/D/VQA/IC/images/transport_ca62a016-00000000.jpg,transport_ca62a016-00000000.jpg,0.647058845,a city street with tall buildings in the background,"Cars and trucks parked on the side of the road next to a tall building in the background, there is a sign that says 'no parking' near the","Cars and trucks parked on the side of the road next to a tall building in the background, there is a sign that says 'no parking' near the"
C:/D/VQA/IC/images/transport_ca899574-05340cef.jpg,transport_ca899574-05340cef.jpg,0.632352948,a car driving down a city street next to buildings,A jeep driving down a city street next to a white truck and people walking on the sidewalk in front of tall buildings with lots of cars parked along the curb,A jeep driving down a city street next to a white truck and people walking on the sidewalk in front of tall buildings with lots of cars parked along the curb
C:/D/VQA/IC/images/transport_ca98f2d4-67c8a438.jpg,transport_ca98f2d4-67c8a438.jpg,0.54411763,a view of a city street from a car window,"a view from the driver's seat of a car driving down a residential street in san francisco, with houses on both sides and telephone poles lining the roadway","a view from the driver's seat of a car driving down a residential street in san francisco, with houses on both sides and telephone poles lining the roadway"
C:/D/VQA/IC/images/transport_ca9b025a-bb6ddb85.jpg,transport_ca9b025a-bb6ddb85.jpg,0.54411763,a bunch of cars parked on the side of a street,a city street with cars parked on the side of the road,a city street with cars parked on the side of the road
C:/D/VQA/IC/images/transport_cabc9781-00000000.jpg,transport_cabc9781-00000000.jpg,0.573529422,a view of a car driving down a city street,"A car driving down a city street with buildings on either side of the street and cars parked along the curb in front of the buildings, as seen through the windshield","A car driving down a city street with buildings on either side of the street and cars parked along the curb in front of the buildings, as seen through the windshield"
C:/D/VQA/IC/images/transport_cb778020-00000000.jpg,transport_cb778020-00000000.jpg,0.588235319,cars parked on the side of a residential street,cars parked on the side of a residential street in the sunshine,cars parked on the side of a residential street in the sunshine
C:/D/VQA/IC/images/transport_cbb5b9fc-00000000.jpg,transport_cbb5b9fc-00000000.jpg,0.661764681,a group of cars that are driving down a street,a bunch of cars are stopped at a red light on a city street,a bunch of cars are stopped at a red light on a city street
C:/D/VQA/IC/images/transport_cc325320-5461a8cd.jpg,transport_cc325320-5461a8cd.jpg,0.514705896,a red and white bus driving down a street,a red and white bus traveling down a road next to a car,a red and white bus traveling down a road next to a car
C:/D/VQA/IC/images/transport_cce289b3-00000000.jpg,transport_cce289b3-00000000.jpg,0.529411793,a view from inside of a car on a street,a view from inside of a car as it drives down a city street,a view from inside of a car as it drives down a city street
C:/D/VQA/IC/images/transport_cd494d21-00000000.jpg,transport_cd494d21-00000000.jpg,0.588235319,a view of a city street from inside a car,a group of cars and trucks driving down a city street,a group of cars and trucks driving down a city street
C:/D/VQA/IC/images/transport_cdc4c780-bf152fff.jpg,transport_cdc4c780-bf152fff.jpg,0.485294104,cars parked on the side of a residential street,cars are parked on the side of a residential street in a suburban neighborhood,cars are parked on the side of a residential street in a suburban neighborhood
C:/D/VQA/IC/images/transport_ce355b48-00000000.jpg,transport_ce355b48-00000000.jpg,0.470588237,a white car driving down a street with trees,a white car driving down a street with trees on either side of the road,a white car driving down a street with trees on either side of the road
C:/D/VQA/IC/images/transport_ce81a20f-d7c3e215.jpg,transport_ce81a20f-d7c3e215.jpg,0.558823526,a view of a car from the driver's seat at an intersection,a car is stopped at a red light in the middle of an intersection,a car is stopped at a red light in the middle of an intersection
C:/D/VQA/IC/images/transport_cea0f571-9989826e.jpg,transport_cea0f571-9989826e.jpg,0.5,two cars stopped at a red light next to a building,two cars stopped at a red traffic light in front of a brick building,two cars stopped at a red traffic light in front of a brick building
C:/D/VQA/IC/images/transport_cf36ab40-c193714f.jpg,transport_cf36ab40-c193714f.jpg,0.632352948,a view from inside a car of a city street,a view of traffic on a city street from inside a car's windshield,a view of traffic on a city street from inside a car's windshield
C:/D/VQA/IC/images/transport_d0236a45-a54a8490.jpg,transport_d0236a45-a54a8490.jpg,0.485294104,a view of a city street from a car window,"a view from the front seat of a car traveling down a residential street in san francisco, with power lines overhead and houses on both sides of the road","a view from the front seat of a car traveling down a residential street in san francisco, with power lines overhead and houses on both sides of the road"
C:/D/VQA/IC/images/transport_d0c10bb9-00000000.jpg,transport_d0c10bb9-00000000.jpg,0.573529422,a city street with a traffic light and palm trees,a city street at dusk with traffic lights and palm trees on the side of the road,a city street at dusk with traffic lights and palm trees on the side of the road
C:/D/VQA/IC/images/transport_d110a624-cce13e01.jpg,transport_d110a624-cce13e01.jpg,0.588235319,a view of a busy city street from a car,a car driving down a city street with people crossing the street in front of it,a car driving down a city street with people crossing the street in front of it
C:/D/VQA/IC/images/transport_d13f233b-00000000.jpg,transport_d13f233b-00000000.jpg,0.514705896,a view of a street from a car's window,a view from the driver's seat of a car approaching a stop sign on a street in a residential area,a view from the driver's seat of a car approaching a stop sign on a street in a residential area
C:/D/VQA/IC/images/transport_d162f0f2-013590d9.jpg,transport_d162f0f2-013590d9.jpg,0.588235319,a view of a city street with cars and buildings,"a city street with cars parked on the side of the road and buildings in the background, underneath an overcast cloudy sky","a city street with cars parked on the side of the road and buildings in the background, underneath an overcast cloudy sky"
C:/D/VQA/IC/images/transport_d1b624d3-00000000.jpg,transport_d1b624d3-00000000.jpg,0.397058815,a car driving down a street next to a fire truck,a fire truck is driving down the street in front of a residential area,a fire truck is driving down the street in front of a residential area
C:/D/VQA/IC/images/transport_d1ef7d87-00000000.jpg,transport_d1ef7d87-00000000.jpg,0.5,a view of a city street from inside a car,a traffic light hanging over an intersection with cars underneath it and trees on the side of the road,a traffic light hanging over an intersection with cars underneath it and trees on the side of the road
C:/D/VQA/IC/images/transport_d1f6e66a-c01a4aff.jpg,transport_d1f6e66a-c01a4aff.jpg,0.470588237,a view from a car driving down an empty street,The video was taken from a car's point of view inside the driver's side window frame. An empty road with trees on both sides and a yellow traffic light,The video was taken from a car's point of view inside the driver's side window frame. An empty road with trees on both sides and a yellow traffic light
C:/D/VQA/IC/images/transport_d27699bb-11aba574.jpg,transport_d27699bb-11aba574.jpg,0.441176474,a car driving down a city street at dusk,the view from a car's windshield at sunset on a city street,the view from a car's windshield at sunset on a city street
C:/D/VQA/IC/images/transport_d3352d90-00000000.jpg,transport_d3352d90-00000000.jpg,0.485294104,a car driving down a street with palm trees,a view from the front seat of a car as it travels down a street with palm trees on either side,a view from the front seat of a car as it travels down a street with palm trees on either side
C:/D/VQA/IC/images/transport_d43b5a98-00000000.jpg,transport_d43b5a98-00000000.jpg,0.602941155,a traffic jam on a busy street at night,a long line of cars and trucks on a city street at night,a long line of cars and trucks on a city street at night
C:/D/VQA/IC/images/transport_d4464fd1-db76ae32.jpg,transport_d4464fd1-db76ae32.jpg,0.602941155,a city street with cars parked on the side of it,"The view from a car's windshield as it travels down an empty street in san francisco, California.","The view from a car's windshield as it travels down an empty street in san francisco, California."
C:/D/VQA/IC/images/transport_d53c7574-00000000.jpg,transport_d53c7574-00000000.jpg,0.54411763,a white van is stopped at a traffic light,a white van is stopped at a red light in the middle of an intersection,a white van is stopped at a red light in the middle of an intersection
C:/D/VQA/IC/images/transport_d5572962-00000000.jpg,transport_d5572962-00000000.jpg,0.470588237,a white van driving down a street in a city,a white van parked on the street in front of some tall buildings,a white van parked on the street in front of some tall buildings
C:/D/VQA/IC/images/transport_d564d78b-00000000.jpg,transport_d564d78b-00000000.jpg,0.54411763,a view from a car's windshield of traffic on the highway,a view from the front seat of a car driving on a freeway with lots of other cars and trucks around it,a view from the front seat of a car driving on a freeway with lots of other cars and trucks around it
C:/D/VQA/IC/images/transport_d7207386-71fa4826.jpg,transport_d7207386-71fa4826.jpg,0.529411793,a view of a city street from a car,the view from a car's windshield as it drives down a city street,the view from a car's windshield as it drives down a city street
C:/D/VQA/IC/images/transport_d76986f9-bb29d3e3.jpg,transport_d76986f9-bb29d3e3.jpg,0.5,a car is stopped at a traffic light on a wet road,an suv is driving down a wet road with traffic lights in front of it,an suv is driving down a wet road with traffic lights in front of it
C:/D/VQA/IC/images/transport_d7b0b701-1d68cb42.jpg,transport_d7b0b701-1d68cb42.jpg,0.632352948,a car driving down a city street at night,cars are parked on the side of a city street at night,cars are parked on the side of a city street at night
C:/D/VQA/IC/images/transport_d7e9632c-00000000.jpg,transport_d7e9632c-00000000.jpg,0.558823526,a group of cars that are driving down a road,a bunch of cars driving down the road on a sunny day,a bunch of cars driving down the road on a sunny day
C:/D/VQA/IC/images/transport_d7f38ce0-00000000.jpg,transport_d7f38ce0-00000000.jpg,0.529411793,a car driving down a street with parked cars,The view from a car's windshield as it drives down a city street. Cars parked on both sides of the road and trees lining sidewalks.,The view from a car's windshield as it drives down a city street. Cars parked on both sides of the road and trees lining sidewalks.
C:/D/VQA/IC/images/transport_d836ffa3-00000000.jpg,transport_d836ffa3-00000000.jpg,0.485294104,a view from the dashboard of a car on a city street,a view from the dashboard of a car traveling down a city street with cars and buildings in the background,a view from the dashboard of a car traveling down a city street with cars and buildings in the background
C:/D/VQA/IC/images/transport_d86771dd-00000000.jpg,transport_d86771dd-00000000.jpg,0.558823526,a car is stopped at a red light at an intersection,A car is stopped at a red light in front of a house on a street with cars parked along the curb and telephone poles lining both sides of the street.,A car is stopped at a red light in front of a house on a street with cars parked along the curb and telephone poles lining both sides of the street.
C:/D/VQA/IC/images/transport_d8699e8e-5279ac49.jpg,transport_d8699e8e-5279ac49.jpg,0.573529422,a stop sign sitting on the corner of a street,a stop sign sitting on the side of a road with cars parked next to it and a building in the background,a stop sign sitting on the side of a road with cars parked next to it and a building in the background
C:/D/VQA/IC/images/transport_d8ebe746-00000000.jpg,transport_d8ebe746-00000000.jpg,0.676470578,a view of a city street from a car,"a view from the driver's seat of a car driving down a city street with people walking on the sidewalk and cars parked along the curb, in front of tall buildings","a view from the driver's seat of a car driving down a city street with people walking on the sidewalk and cars parked along the curb, in front of tall buildings"
C:/D/VQA/IC/images/transport_d9158877-00000000.jpg,transport_d9158877-00000000.jpg,0.617647052,cars are driving down a street next to buildings,cars are driving down a city street on a cloudy day,cars are driving down a city street on a cloudy day
C:/D/VQA/IC/images/transport_d928744a-00000000.jpg,transport_d928744a-00000000.jpg,0.54411763,a black car driving down a city street,A traffic light at the end of the street that has a green light for the car to go straight through it. a car is driving down a street with trees,A traffic light at the end of the street that has a green light for the car to go straight through it. a car is driving down a street with trees
C:/D/VQA/IC/images/transport_da1b2f1a-00000000.jpg,transport_da1b2f1a-00000000.jpg,0.602941155,a person riding a bicycle down a city street,a person on a bicycle riding down a street in the middle of the day,a person on a bicycle riding down a street in the middle of the day
C:/D/VQA/IC/images/transport_dae1bbc0-00000000.jpg,transport_dae1bbc0-00000000.jpg,0.485294104,a view from inside a car as it drives down a street,a view from the front seat of a car as it travels down a mountain road,a view from the front seat of a car as it travels down a mountain road
C:/D/VQA/IC/images/transport_db3757c8-00000000.jpg,transport_db3757c8-00000000.jpg,0.602941155,a view of a city street with cars and a taxi,a city street with cars parked on both sides of the road,a city street with cars parked on both sides of the road
C:/D/VQA/IC/images/transport_dbb42338-9815f075.jpg,transport_dbb42338-9815f075.jpg,0.514705896,a group of trucks parked in a parking lot,several trucks are parked in a parking lot next to each other,several trucks are parked in a parking lot next to each other
C:/D/VQA/IC/images/transport_dbce1bb4-00000000.jpg,transport_dbce1bb4-00000000.jpg,0.647058845,a view of a city street from a car window,a city street with traffic lights and pedestrians walking on the sidewalks in front of tall buildings,a city street with traffic lights and pedestrians walking on the sidewalks in front of tall buildings
C:/D/VQA/IC/images/transport_dc487057-3e9d1d37.jpg,transport_dc487057-3e9d1d37.jpg,0.54411763,a car driving down a street with traffic lights,a view from the front seat of a car driving down a street with traffic lights and trees in the background,a view from the front seat of a car driving down a street with traffic lights and trees in the background
C:/D/VQA/IC/images/transport_dc72bfe8-be9fbb83.jpg,transport_dc72bfe8-be9fbb83.jpg,0.5,a view from inside a car on the freeway,cars are driving on the freeway underneath an overpass,cars are driving on the freeway underneath an overpass
C:/D/VQA/IC/images/transport_dc7b4e4d-00000000.jpg,transport_dc7b4e4d-00000000.jpg,0.529411793,a view of a city street with parked cars,The view from the windshield of a car driving down an urban street during rush hour traffic at sunrise or sunset time.,The view from the windshield of a car driving down an urban street during rush hour traffic at sunrise or sunset time.
C:/D/VQA/IC/images/transport_dc9ef94c-00000000.jpg,transport_dc9ef94c-00000000.jpg,0.529411793,a view of traffic on a highway from a car,a car driving down the freeway with other cars in front of it,a car driving down the freeway with other cars in front of it
C:/D/VQA/IC/images/transport_dd4308be-0a487743.jpg,transport_dd4308be-0a487743.jpg,0.602941155,a yellow school bus driving on a busy highway,"School bus is driving down the highway next to some other cars and trucks, in front of an overpass with a sign that says 'no left turn' on","School bus is driving down the highway next to some other cars and trucks, in front of an overpass with a sign that says 'no left turn' on"
C:/D/VQA/IC/images/transport_dd8402b9-7345b5d9.jpg,transport_dd8402b9-7345b5d9.jpg,0.5,a car driving under an overpass on a highway,a car driving on the freeway under an overpass,a car driving on the freeway under an overpass
C:/D/VQA/IC/images/transport_ddafdb03-9bbdda67.jpg,transport_ddafdb03-9bbdda67.jpg,0.735294104,a view from inside a car on a snowy day,cars are stopped in the middle of a snowy street underneath a bridge,cars are stopped in the middle of a snowy street underneath a bridge
C:/D/VQA/IC/images/transport_de69f45d-935253aa.jpg,transport_de69f45d-935253aa.jpg,0.529411793,a view of a parking lot from inside a car,a car driving through a parking lot with other cars parked in the lot,a car driving through a parking lot with other cars parked in the lot
C:/D/VQA/IC/images/transport_e02ea06e-58642176.jpg,transport_e02ea06e-58642176.jpg,0.676470578,a group of cars stopped at a traffic light,several cars are stopped at a red light on a city street,several cars are stopped at a red light on a city street
C:/D/VQA/IC/images/transport_e062922a-7757f874.jpg,transport_e062922a-7757f874.jpg,0.588235319,a city street with a traffic light and power lines,a city street with traffic lights and wires hanging from the poles,a city street with traffic lights and wires hanging from the poles
C:/D/VQA/IC/images/transport_e1119615-907c23e4.jpg,transport_e1119615-907c23e4.jpg,0.514705896,a view of a highway from inside a car,a view from the front seat of a car on a freeway with lots of traffic and an overpass in the background,a view from the front seat of a car on a freeway with lots of traffic and an overpass in the background
C:/D/VQA/IC/images/transport_e1f8613b-25c1c1b1.jpg,transport_e1f8613b-25c1c1b1.jpg,0.617647052,a bunch of cars driving down a city street,a city street with cars and pedestrians in the middle of the day,a city street with cars and pedestrians in the middle of the day
C:/D/VQA/IC/images/transport_e29345c1-c4f2888b.jpg,transport_e29345c1-c4f2888b.jpg,0.514705896,a row of parked cars on a city street,a city street with cars parked on the side of the road and buildings in the background,a city street with cars parked on the side of the road and buildings in the background
C:/D/VQA/IC/images/transport_e29498d7-24a283ef.jpg,transport_e29498d7-24a283ef.jpg,0.573529422,a bus driving down a street next to a car,a view from the front window of a bus as it travels down a city street with other vehicles and pedestrians in the background,a view from the front window of a bus as it travels down a city street with other vehicles and pedestrians in the background
C:/D/VQA/IC/images/transport_e30a7e91-83967658.jpg,transport_e30a7e91-83967658.jpg,0.602941155,a view of a city street from inside a car,A view of traffic at an intersection from the driver's seat of a car in San Francisco.,A view of traffic at an intersection from the driver's seat of a car in San Francisco.
C:/D/VQA/IC/images/transport_e3194e41-00000000.jpg,transport_e3194e41-00000000.jpg,0.588235319,a view of a city street from inside a car,cars are parked on both sides of a city street,cars are parked on both sides of a city street
C:/D/VQA/IC/images/transport_e34608dc-00000000.jpg,transport_e34608dc-00000000.jpg,0.573529422,a view of a city street from inside a car,Traffic is moving slowly in the lane next to the emergency vehicles as they are responding to an emergency call or evacuating people from their homes.,Traffic is moving slowly in the lane next to the emergency vehicles as they are responding to an emergency call or evacuating people from their homes.
C:/D/VQA/IC/images/transport_e3a637d9-c3edefd3.jpg,transport_e3a637d9-c3edefd3.jpg,0.602941155,a view of a street with cars parked on it,a car driving down a city street with many cars parked on the side of the road and electrical wires hanging from power poles,a car driving down a city street with many cars parked on the side of the road and electrical wires hanging from power poles
C:/D/VQA/IC/images/transport_e3a8b461-ea9fac2c.jpg,transport_e3a8b461-ea9fac2c.jpg,0.647058845,several cars are stopped at a red traffic light,A group of cars stopped at a red light on a city street with tall buildings in the background. One of the cars has a bumper sticker that says i am,A group of cars stopped at a red light on a city street with tall buildings in the background. One of the cars has a bumper sticker that says i am
C:/D/VQA/IC/images/transport_e3b0a139-00000000.jpg,transport_e3b0a139-00000000.jpg,0.54411763,a view of a city street from inside a car,a view from the front of a bus as it drives down a city street with tall buildings in the background,a view from the front of a bus as it drives down a city street with tall buildings in the background
C:/D/VQA/IC/images/transport_e3d7da4c-00000000.jpg,transport_e3d7da4c-00000000.jpg,0.54411763,cars parked on the side of a residential street,"cars parked on the side of a residential street in san francisco, california during a rainstorm","cars parked on the side of a residential street in san francisco, california during a rainstorm"
C:/D/VQA/IC/images/transport_e43c6374-f5ba8e5b.jpg,transport_e43c6374-f5ba8e5b.jpg,0.617647052,a view from a car of a busy city street,a city street with cars stopped at a red traffic light and pedestrians walking on the sidewalk next to the curb,a city street with cars stopped at a red traffic light and pedestrians walking on the sidewalk next to the curb
C:/D/VQA/IC/images/transport_e475b7a7-00000000.jpg,transport_e475b7a7-00000000.jpg,0.514705896,a person riding a skateboard down a city street,a skateboarder is riding down the sidewalk of a city street,a skateboarder is riding down the sidewalk of a city street
C:/D/VQA/IC/images/transport_e478ef30-00000000.jpg,transport_e478ef30-00000000.jpg,0.573529422,a couple of cars driving down a city street,a view of traffic on a city street from the driver's point of view in a convertible sports car with its top down and windshield wipers going,a view of traffic on a city street from the driver's point of view in a convertible sports car with its top down and windshield wipers going
C:/D/VQA/IC/images/transport_e4ee1064-00000000.jpg,transport_e4ee1064-00000000.jpg,0.661764681,cars are stopped at a red light on a city street,a group of cars are stopped in the middle of a street with houses on both sides and electrical wires hanging down from power poles above them,a group of cars are stopped in the middle of a street with houses on both sides and electrical wires hanging down from power poles above them
C:/D/VQA/IC/images/transport_e52cac9f-8726f67c.jpg,transport_e52cac9f-8726f67c.jpg,0.632352948,a woman crossing the street in front of a car,"A pedestrian crossing the street at a crosswalk in downtown san francisco, as seen from a car's rearview mirror on a sunny day.","A pedestrian crossing the street at a crosswalk in downtown san francisco, as seen from a car's rearview mirror on a sunny day."
C:/D/VQA/IC/images/transport_e540d0bd-00000000.jpg,transport_e540d0bd-00000000.jpg,0.632352948,a view of a stop sign on a city street,a stop sign on the side of a street with cars and pedestrians in the foreground,a stop sign on the side of a street with cars and pedestrians in the foreground
C:/D/VQA/IC/images/transport_e551f69e-554ad7aa.jpg,transport_e551f69e-554ad7aa.jpg,0.617647052,a view from the front seat of a car on a highway,traffic on the freeway with an overpass and cars in the lane next to it,traffic on the freeway with an overpass and cars in the lane next to it
C:/D/VQA/IC/images/transport_e5b8945d-4f1a6b4c.jpg,transport_e5b8945d-4f1a6b4c.jpg,0.5,a white truck and a white car on a city street,a truck is driving down the street next to a white car,a truck is driving down the street next to a white car
C:/D/VQA/IC/images/transport_e5d8f7bf-ef46062b.jpg,transport_e5d8f7bf-ef46062b.jpg,0.602941155,a group of cars parked on a residential street,"cars parked on the side of a residential street in san francisco, with trees lining both sides of the road and houses visible in the background behind the vehicles","cars parked on the side of a residential street in san francisco, with trees lining both sides of the road and houses visible in the background behind the vehicles"
C:/D/VQA/IC/images/transport_e720ca3a-1880b141.jpg,transport_e720ca3a-1880b141.jpg,0.617647052,a view of a city street at night with traffic lights,a car driving down a street at night with red lights on,a car driving down a street at night with red lights on
C:/D/VQA/IC/images/transport_e7b19ae5-bd22aadb.jpg,transport_e7b19ae5-bd22aadb.jpg,0.529411793,a group of people walking down a street at night,a group of people walking down a city street at night,a group of people walking down a city street at night
C:/D/VQA/IC/images/transport_e7bfd967-527c04e5.jpg,transport_e7bfd967-527c04e5.jpg,0.529411793,a truck driving down a street with a green light,A truck is stopped at a red light on a city street with buildings lining both sides of the street. There are no pedestrians or other vehicles to be seen near,A truck is stopped at a red light on a city street with buildings lining both sides of the street. There are no pedestrians or other vehicles to be seen near
C:/D/VQA/IC/images/transport_e7c11e15-00000000.jpg,transport_e7c11e15-00000000.jpg,0.558823526,a bunch of cars driving down a city street,a view from inside a car of traffic on a city street with houses in the background,a view from inside a car of traffic on a city street with houses in the background
C:/D/VQA/IC/images/transport_e8a6b63a-00000000.jpg,transport_e8a6b63a-00000000.jpg,0.54411763,a view of a street from a car window,a view from the driver's side of a car driving down a street with other cars parked on the side of the road and houses in the background,a view from the driver's side of a car driving down a street with other cars parked on the side of the road and houses in the background
C:/D/VQA/IC/images/transport_e8e5ae1c-00000000.jpg,transport_e8e5ae1c-00000000.jpg,0.676470578,a view of a city street from inside a car,a view from the windshield of a car as it travels down a city street with pedestrians and traffic lights in the background,a view from the windshield of a car as it travels down a city street with pedestrians and traffic lights in the background
C:/D/VQA/IC/images/transport_e93eb55f-feef8f9e.jpg,transport_e93eb55f-feef8f9e.jpg,0.5,a car driving down a street next to houses,a car is driving down the street in front of some houses,a car is driving down the street in front of some houses
C:/D/VQA/IC/images/transport_e98cb9fb-7496eea2.jpg,transport_e98cb9fb-7496eea2.jpg,0.647058845,a car is being repaired in a garage,a car is being repaired in a garage with several other vehicles parked around it,a car is being repaired in a garage with several other vehicles parked around it
C:/D/VQA/IC/images/transport_e9a8ce73-00000000.jpg,transport_e9a8ce73-00000000.jpg,0.573529422,cars parked on the side of a residential street,cars parked on the side of a residential street with power poles in the background,cars parked on the side of a residential street with power poles in the background
C:/D/VQA/IC/images/transport_ea70b1ff-00000000.jpg,transport_ea70b1ff-00000000.jpg,0.54411763,a group of cars are driving down a highway,"a view of traffic on the freeway from inside a car's windshield, with some cars driving in the fast lane and others in the slow lane or parked on the side of the road","a view of traffic on the freeway from inside a car's windshield, with some cars driving in the fast lane and others in the slow lane or parked on the side of the road"
C:/D/VQA/IC/images/transport_ea8490e3-00000000.jpg,transport_ea8490e3-00000000.jpg,0.54411763,two cars are stopped at a red light on a street,two cars are stopped at a traffic light on a city street,two cars are stopped at a traffic light on a city street
C:/D/VQA/IC/images/transport_ead5ec75-472848c9.jpg,transport_ead5ec75-472848c9.jpg,0.470588237,a view of the freeway from inside a car,"cars driving on the freeway under a sign that says welcome to los angeles, ca 90024","cars driving on the freeway under a sign that says welcome to los angeles, ca 90024"
C:/D/VQA/IC/images/transport_eadfbd9d-00000000.jpg,transport_eadfbd9d-00000000.jpg,0.632352948,two cars are stopped at a stop sign at an intersection,two cars are stopped at a red light in the middle of an intersection,two cars are stopped at a red light in the middle of an intersection
C:/D/VQA/IC/images/transport_eb1ec0f6-a6a7d9ee.jpg,transport_eb1ec0f6-a6a7d9ee.jpg,0.5,a bunch of cars that are stopped at a red light,a group of cars that are stopped at a red light,a group of cars that are stopped at a red light
C:/D/VQA/IC/images/transport_eb273a18-df7c191c.jpg,transport_eb273a18-df7c191c.jpg,0.588235319,a street with cars parked on both sides of it,a street with cars parked on both sides of the road,a street with cars parked on both sides of the road
C:/D/VQA/IC/images/transport_eb7e1305-00000000.jpg,transport_eb7e1305-00000000.jpg,0.514705896,a view of a city street from a car,"the view from a car's windshield of an empty city street with traffic cones and buildings in the background, viewed through the front windshield wipers","the view from a car's windshield of an empty city street with traffic cones and buildings in the background, viewed through the front windshield wipers"
C:/D/VQA/IC/images/transport_eb97d7bc-a1ab6588.jpg,transport_eb97d7bc-a1ab6588.jpg,0.441176474,a group of cars parked on a street at night,a car driving down a street at night with many other cars parked on the side of the road and some traffic lights in the distance,a car driving down a street at night with many other cars parked on the side of the road and some traffic lights in the distance
C:/D/VQA/IC/images/transport_ec082206-8577a612.jpg,transport_ec082206-8577a612.jpg,0.529411793,a car driving down a street under a bridge,a van is driving down the street with snow on the ground in front of it and a building in the background,a van is driving down the street with snow on the ground in front of it and a building in the background
C:/D/VQA/IC/images/transport_eca4b0f5-2618872c.jpg,transport_eca4b0f5-2618872c.jpg,0.54411763,a city street lined with parked cars and buildings,a street with cars parked on both sides of the road,a street with cars parked on both sides of the road
C:/D/VQA/IC/images/transport_eccc45c7-af029978.jpg,transport_eccc45c7-af029978.jpg,0.54411763,a view of a city street from a car,an empty city street with cars parked on the side of the road,an empty city street with cars parked on the side of the road
C:/D/VQA/IC/images/transport_ed437033-0b288a42.jpg,transport_ed437033-0b288a42.jpg,0.602941155,a dashboard view of a car driving down a street,a view of traffic from the driver's seat of a car at a stop light on a city street with trees and buildings in the background,a view of traffic from the driver's seat of a car at a stop light on a city street with trees and buildings in the background
C:/D/VQA/IC/images/transport_ed479d77-262559d0.jpg,transport_ed479d77-262559d0.jpg,0.455882341,a view of the freeway from inside a car,an overhead view of a freeway with cars and trucks traveling on it,an overhead view of a freeway with cars and trucks traveling on it
C:/D/VQA/IC/images/transport_edd97d0c-00000000.jpg,transport_edd97d0c-00000000.jpg,0.54411763,a view of a parking garage from inside a car,a parking garage with cars parked in it at night,a parking garage with cars parked in it at night
C:/D/VQA/IC/images/transport_edfd6b93-00000000.jpg,transport_edfd6b93-00000000.jpg,0.529411793,a white bus driving down a street under a bridge,"a bus is stopped at an intersection with a car and traffic light in front of it, underneath a highway overpass bridge on a clear sunny day","a bus is stopped at an intersection with a car and traffic light in front of it, underneath a highway overpass bridge on a clear sunny day"
C:/D/VQA/IC/images/transport_ee5a26e3-94081049.jpg,transport_ee5a26e3-94081049.jpg,0.588235319,a yellow motorcycle is driving down a city street,A car driving down the same street behind the motorcyclist's rear tire is slightly off the ground due to the road surface being sloped upwards towards the center,A car driving down the same street behind the motorcyclist's rear tire is slightly off the ground due to the road surface being sloped upwards towards the center
C:/D/VQA/IC/images/transport_eeb68f4a-1dbb23b2.jpg,transport_eeb68f4a-1dbb23b2.jpg,0.382352948,a group of cars driving on a highway on a sunny day,a bunch of cars driving on the freeway underneath a blue sky,a bunch of cars driving on the freeway underneath a blue sky
C:/D/VQA/IC/images/transport_eeb9d2d6-00000000.jpg,transport_eeb9d2d6-00000000.jpg,0.54411763,cars parked on the side of a city street,cars are parked on the side of a city street,cars are parked on the side of a city street
C:/D/VQA/IC/images/transport_eed8895c-00000000.jpg,transport_eed8895c-00000000.jpg,0.529411793,a car that is stopped at a red traffic light,a car is stopped at a red light on a city street,a car is stopped at a red light on a city street
C:/D/VQA/IC/images/transport_eedaa677-cf2cf435.jpg,transport_eedaa677-cf2cf435.jpg,0.632352948,a view from inside a car on a city street,a view from the windshield of a car driving down a city street with cars parked along the curb and traffic lights in the distance,a view from the windshield of a car driving down a city street with cars parked along the curb and traffic lights in the distance
C:/D/VQA/IC/images/transport_ef009e8b-af878f13.jpg,transport_ef009e8b-af878f13.jpg,0.617647052,a red truck driving down a busy city street,Cars and buildings in the background have signs on them that say things like "dunkin' donuts" and "starbucks" as seen through the,Cars and buildings in the background have signs on them that say things like "dunkin' donuts" and "starbucks" as seen through the
